Date,Home_Team,Home_Win,TMAX,TMIN,PRCP
2018-09-16,SDP,1,26.7,20.0,0.0
2018-09-16,MIL,0,26.1,17.8,0.0
2018-09-16,PHI,0,30.0,18.3,0.0
2018-09-16,KCR,0,32.8,19.4,0.0
2018-09-16,SFG,0,18.9,12.8,0.0
2018-09-16,HOU,1,33.3,23.9,0.0
2018-09-16,BOS,1,27.2,17.2,0.0
2018-09-16,TBR,1,33.9,28.9,0.0
2018-09-17,BAL,0,26.7,22.2,348.0
2018-09-17,ATL,0,33.3,20.6,0.0
2018-09-17,HOU,0,35.0,23.9,0.0
2018-09-17,MIL,1,32.8,19.4,0.0
2018-09-17,LAD,1,30.6,16.7,0.0
2018-09-17,TEX,0,31.7,22.8,25.0
2018-09-17,PIT,1,22.8,19.4,229.0
2018-09-17,MIA,1,32.8,27.2,0.0
2018-09-17,DET,0,28.3,18.9,0.0
2018-09-17,SDP,0,26.7,18.9,0.0
2018-09-17,ARI,0,41.7,29.4,0.0
2018-09-17,PHI,0,26.7,18.3,3.0
2018-09-18,BAL,0,27.8,22.8,759.0
2018-09-18,ATL,0,33.9,21.7,0.0
2018-09-18,HOU,1,35.0,24.4,0.0
2018-09-18,OAK,0,19.4,11.1,0.0
2018-09-18,MIL,0,22.2,17.2,20.0
2018-09-18,LAD,1,29.4,16.1,0.0
2018-09-18,CLE,1,26.7,19.4,0.0
2018-09-18,TEX,0,32.8,23.3,0.0
2018-09-18,PIT,1,26.7,18.3,28.0
2018-09-18,NYY,1,26.1,21.1,302.0
2018-09-18,MIA,0,32.2,26.1,15.0
2018-09-18,DET,0,31.1,18.9,3.0
2018-09-18,SDP,0,26.1,17.8,0.0
2018-09-18,ARI,0,40.0,29.4,0.0
2018-09-18,PHI,1,27.8,20.0,66.0
2018-09-19,BAL,1,30.0,22.2,0.0
2018-09-19,ATL,1,34.4,23.3,0.0
2018-09-19,HOU,0,34.4,24.4,0.0
2018-09-19,OAK,1,23.3,11.7,0.0
2018-09-19,MIL,1,20.0,15.6,10.0
2018-09-19,LAD,1,27.2,16.1,0.0
2018-09-19,CLE,1,22.8,18.3,5.0
2018-09-19,TEX,0,32.8,23.3,0.0
2018-09-19,PIT,1,27.2,18.3,8.0
2018-09-19,NYY,1,27.2,20.0,0.0
2018-09-19,DET,0,23.9,17.2,0.0
2018-09-19,SDP,1,24.4,19.4,0.0
2018-09-19,ARI,1,33.3,23.3,43.0
2018-09-19,PHI,1,28.9,19.4,0.0
2018-09-20,TOR,1,24.0,13.5,12.0
2018-09-20,ATL,1,34.4,23.3,0.0
2018-09-20,OAK,1,30.0,10.6,0.0
2018-09-20,MIA,0,32.8,25.6,0.0
2018-09-20,CLE,0,29.4,16.7,0.0
2018-09-20,NYY,0,22.2,18.3,0.0
2018-09-20,WSN,0,28.3,20.6,0.0
2018-09-20,DET,1,22.8,16.7,196.0
2018-09-21,TOR,0,31.5,15.5,0.0
2018-09-21,NYY,1,22.2,19.4,0.0
2018-09-21,ATL,1,32.2,21.7,0.0
2018-09-21,TEX,1,31.7,23.3,28.0
2018-09-21,HOU,1,32.8,26.1,5.0
2018-09-21,MIA,1,32.2,22.8,140.0
2018-09-21,LAD,0,26.7,18.3,0.0
2018-09-21,CLE,0,33.3,20.0,0.0
2018-09-21,PIT,0,30.6,20.0,231.0
2018-09-21,OAK,1,22.8,11.1,0.0
2018-09-21,WSN,0,25.6,20.0,71.0
2018-09-21,ARI,0,38.3,25.6,0.0
2018-09-21,STL,1,28.3,17.8,13.0
2018-09-21,CHW,1,28.3,14.4,0.0
2018-09-21,DET,0,30.0,15.6,0.0
2018-09-22,TOR,1,14.5,11.0,0.0
2018-09-22,NYY,1,23.3,16.7,0.0
2018-09-22,ATL,1,32.8,21.7,0.0
2018-09-22,TEX,0,24.4,22.2,1854.0
2018-09-22,HOU,1,30.6,23.3,318.0
2018-09-22,MIA,1,31.7,24.4,10.0
2018-09-22,LAD,1,27.2,17.8,0.0
2018-09-22,CLE,1,20.0,13.3,0.0
2018-09-22,PIT,1,21.1,12.8,0.0
2018-09-22,OAK,1,19.4,11.1,0.0
2018-09-22,WSN,1,26.7,18.3,3.0
2018-09-22,ARI,0,38.9,27.2,0.0
2018-09-22,STL,1,21.7,14.4,0.0
2018-09-22,CHW,0,17.8,13.3,0.0
2018-09-22,DET,1,16.7,10.0,0.0
2018-09-23,TOR,0,19.0,6.0,0.0
2018-09-23,NYY,0,18.9,15.6,0.0
2018-09-23,ATL,1,32.2,20.6,0.0
2018-09-23,TEX,1,23.3,18.9,30.0
2018-09-23,HOU,1,29.4,21.7,15.0
2018-09-23,MIA,1,32.2,25.6,0.0
2018-09-23,LAD,1,26.7,18.3,0.0
2018-09-23,CLE,1,20.6,11.7,0.0
2018-09-23,PIT,0,20.0,11.7,0.0
2018-09-23,OAK,0,21.1,10.0,0.0
2018-09-23,WSN,0,18.9,16.1,180.0
2018-09-23,ARI,0,40.0,25.6,0.0
2018-09-23,STL,1,26.7,12.8,0.0
2018-09-23,CHW,0,21.1,11.7,0.0
2018-09-23,DET,0,20.6,8.3,0.0
2018-09-24,TOR,0,21.5,11.0,89.0
2018-09-24,BOS,1,15.6,12.2,0.0
2018-09-24,SEA,0,19.4,8.3,0.0
2018-09-24,LAA,1,26.7,17.8,0.0
2018-09-24,ARI,0,38.9,27.8,0.0
2018-09-24,CHW,0,22.2,14.4,13.0
2018-09-24,CHC,0,22.2,14.4,13.0
2018-09-24,TBR,0,35.0,25.0,165.0
2018-09-24,WSN,1,20.0,17.2,74.0
2018-09-24,COL,1,30.0,12.8,0.0
2018-09-24,SFG,0,18.9,10.0,0.0
2018-09-24,STL,0,26.1,18.9,0.0
2018-09-25,TOR,0,22.0,15.0,60.0
2018-09-25,NYM,0,25.6,15.6,287.0
2018-09-25,SEA,1,20.6,9.4,0.0
2018-09-25,LAA,1,26.7,18.9,0.0
2018-09-25,CIN,0,26.7,20.0,28.0
2018-09-25,ARI,1,37.8,26.7,0.0
2018-09-25,CHW,1,28.9,17.2,180.0
2018-09-25,CHC,0,28.9,17.2,180.0
2018-09-25,TBR,0,35.0,26.1,0.0
2018-09-25,WSN,1,27.8,20.0,25.0
2018-09-25,MIN,0,25.6,13.3,71.0
2018-09-25,COL,1,23.9,6.1,0.0
2018-09-25,SFG,1,17.8,11.7,0.0
2018-09-25,STL,0,30.6,19.4,0.0
2018-09-26,TOR,1,23.0,13.5,14.0
2018-09-26,BOS,1,28.9,20.0,71.0
2018-09-26,BOS,0,28.9,20.0,71.0
2018-09-26,NYM,1,28.3,22.2,38.0
2018-09-26,SEA,0,21.7,8.9,0.0
2018-09-26,LAA,1,26.7,18.9,0.0
2018-09-26,CIN,0,23.3,12.2,28.0
2018-09-26,ARI,1,40.0,25.6,0.0
2018-09-26,CHW,0,20.0,10.6,0.0
2018-09-26,CHC,1,20.0,10.6,0.0
2018-09-26,TBR,1,33.9,25.6,15.0
2018-09-26,WSN,1,30.6,22.2,48.0
2018-09-26,MIN,1,14.4,7.2,25.0
2018-09-26,COL,1,17.8,5.0,0.0
2018-09-26,SFG,0,23.3,11.7,0.0
2018-09-26,STL,0,21.7,11.7,89.0
2018-09-27,NYM,1,23.9,17.2,3.0
2018-09-27,SEA,0,22.2,10.6,0.0
2018-09-27,KCR,1,17.8,7.2,0.0
2018-09-27,CHC,1,20.6,8.9,0.0
2018-09-27,TBR,0,34.4,25.6,0.0
2018-09-27,MIN,1,17.2,8.9,0.0
2018-09-27,COL,1,22.8,4.4,0.0
2018-09-28,TBR,0,34.4,25.6,10.0
2018-09-28,BAL,0,24.4,15.6,64.0
2018-09-28,PHI,0,21.1,14.4,224.0
2018-09-28,SEA,1,24.4,12.8,0.0
2018-09-28,LAA,1,31.1,16.1,0.0
2018-09-28,CIN,0,22.2,10.6,0.0
2018-09-28,SFG,0,18.3,12.8,0.0
2018-09-28,KCR,0,22.8,7.2,0.0
2018-09-28,BOS,0,16.7,14.4,89.0
2018-09-28,NYM,0,18.9,14.4,211.0
2018-09-28,MIN,1,16.1,6.1,0.0
2018-09-28,MIN,1,16.1,6.1,0.0
2018-09-28,COL,1,26.7,6.1,0.0
2018-09-28,CHC,1,16.7,8.3,13.0
2018-09-28,MIL,1,16.1,7.8,0.0
2018-09-28,SDP,1,22.2,19.4,0.0
2018-09-29,TBR,1,36.1,26.1,0.0
2018-09-29,BAL,0,26.7,17.8,0.0
2018-09-29,BAL,0,26.7,17.8,0.0
2018-09-29,PHI,1,26.1,13.9,0.0
2018-09-29,SEA,1,21.1,10.0,20.0
2018-09-29,LAA,0,31.1,16.7,0.0
2018-09-29,CIN,1,22.8,10.6,0.0
2018-09-29,SFG,0,21.1,14.4,0.0
2018-09-29,KCR,1,19.4,8.3,38.0
2018-09-29,BOS,0,23.3,12.8,0.0
2018-09-29,NYM,1,23.9,15.0,0.0
2018-09-29,MIN,1,12.8,1.1,0.0
2018-09-29,COL,0,12.2,1.7,0.0
2018-09-29,CHC,0,15.6,5.6,5.0
2018-09-29,MIL,1,14.4,5.0,104.0
2018-09-29,SDP,0,24.4,18.9,0.0
2018-09-30,TBR,1,36.1,25.6,0.0
2018-09-30,BAL,1,24.4,16.7,0.0
2018-09-30,PHI,1,23.3,12.8,0.0
2018-09-30,SEA,1,18.3,12.8,5.0
2018-09-30,LAA,1,31.7,15.6,0.0
2018-09-30,CIN,0,26.7,11.1,0.0
2018-09-30,SFG,0,21.1,16.1,0.0
2018-09-30,KCR,0,23.3,8.3,0.0
2018-09-30,BOS,1,21.1,12.2,0.0
2018-09-30,NYM,1,22.8,14.4,0.0
2018-09-30,MIN,1,7.8,3.3,0.0
2018-09-30,COL,1,28.9,1.1,0.0
2018-09-30,CHC,1,20.0,12.2,3.0
2018-09-30,MIL,1,13.9,8.9,295.0
2018-09-30,SDP,1,25.6,18.9,0.0
2018-10-01,LAD,1,32.2,18.9,0.0
2018-10-01,CHC,0,24.4,13.9,307.0
